state,district,month,demo_age_5_17,demo_age_17_,dataset
Tamil Nadu,Coimbatore,2025-12,366,2703,demographic
Tamil Nadu,Cuddalore,2025-01,1206,18799,demographic
Tamil Nadu,Cuddalore,2025-02,361,1724,demographic
Tamil Nadu,Cuddalore,2025-03,358,1501,demographic
Tamil Nadu,Cuddalore,2025-04,432,1860,demographic
Tamil Nadu,Cuddalore,2025-05,252,898,demographic
Tamil Nadu,Cuddalore,2025-06,247,916,demographic
Tamil Nadu,Cuddalore,2025-07,340,1072,demographic
Tamil Nadu,Cuddalore,2025-08,307,1476,demographic
Tamil Nadu,Cuddalore,2025-09,180,891,demographic
Tamil Nadu,Cuddalore,2025-10,334,1431,demographic
Tamil Nadu,Cuddalore,2025-11,309,1580,demographic
Tamil Nadu,Cuddalore,2025-12,405,1966,demographic
Tamil Nadu,Dharmapuri,2025-01,833,8766,demographic
Tamil Nadu,Dharmapuri,2025-02,252,902,demographic
Tamil Nadu,Dharmapuri,2025-03,199,719,demographic
Tamil Nadu,Dharmapuri,2025-04,251,922,demographic
Tamil Nadu,Dharmapuri,2025-05,161,545,demographic
Tamil Nadu,Dharmapuri,2025-06,224,560,demographic
Tamil Nadu,Dharmapuri,2025-07,173,457,demographic
Tamil Nadu,Dharmapuri,2025-08,167,721,demographic
Tamil Nadu,Dharmapuri,2025-09,69,418,demographic
Tamil Nadu,Dharmapuri,2025-10,191,814,demographic
Tamil Nadu,Dharmapuri,2025-11,186,821,demographic
Tamil Nadu,Dharmapuri,2025-12,236,1027,demographic
Tamil Nadu,Dindigul,2025-01,1081,10971,demographic
Tamil Nadu,Dindigul,2025-02,226,931,demographic
Tamil Nadu,Dindigul,2025-03,215,968,demographic
Tamil Nadu,Dindigul,2025-04,336,1243,demographic
Tamil Nadu,Dindigul,2025-05,177,732,demographic
Tamil Nadu,Dindigul,2025-06,239,709,demographic
Tamil Nadu,Dindigul,2025-07,214,807,demographic
Tamil Nadu,Dindigul,2025-08,246,1227,demographic
Tamil Nadu,Dindigul,2025-09,126,575,demographic
Tamil Nadu,Dindigul,2025-10,205,999,demographic
Tamil Nadu,Dindigul,2025-11,201,1135,demographic
Tamil Nadu,Dindigul,2025-12,223,1353,demographic
Tamil Nadu,Erode,2025-01,1032,13643,demographic
Tamil Nadu,Erode,2025-02,224,1424,demographic
Tamil Nadu,Erode,2025-03,233,1476,demographic
Tamil Nadu,Erode,2025-04,283,1451,demographic
Tamil Nadu,Erode,2025-05,160,1027,demographic
Tamil Nadu,Erode,2025-06,197,994,demographic
Tamil Nadu,Erode,2025-07,154,965,demographic
Tamil Nadu,Erode,2025-08,231,1456,demographic
Tamil Nadu,Erode,2025-09,81,696,demographic
Tamil Nadu,Erode,2025-10,197,1135,demographic
Tamil Nadu,Erode,2025-11,177,1292,demographic
Tamil Nadu,Erode,2025-12,217,1612,demographic
Tamil Nadu,Kallakurichi,2025-01,346,2092,demographic
Tamil Nadu,Kallakurichi,2025-02,49,279,demographic
Tamil Nadu,Kallakurichi,2025-03,48,265,demographic
Tamil Nadu,Kallakurichi,2025-04,38,155,demographic
Tamil Nadu,Kallakurichi,2025-05,29,151,demographic
Tamil Nadu,Kallakurichi,2025-06,40,187,demographic
Tamil Nadu,Kallakurichi,2025-07,37,215,demographic
Tamil Nadu,Kallakurichi,2025-08,38,189,demographic
Tamil Nadu,Kallakurichi,2025-09,22,114,demographic
Tamil Nadu,Kallakurichi,2025-10,31,213,demographic
Tamil Nadu,Kallakurichi,2025-11,31,208,demographic
Tamil Nadu,Kallakurichi,2025-12,26,206,demographic
Tamil Nadu,Kancheepuram,2025-01,3563,35859,demographic
Tamil Nadu,Kancheepuram,2025-02,523,2430,demographic
Tamil Nadu,Kancheepuram,2025-03,544,2590,demographic
Tamil Nadu,Kancheepuram,2025-04,500,2434,demographic
Tamil Nadu,Kancheepuram,2025-05,385,1683,demographic
Tamil Nadu,Kancheepuram,2025-06,428,1634,demographic
Tamil Nadu,Kancheepuram,2025-07,331,1372,demographic
Tamil Nadu,Kancheepuram,2025-08,428,2331,demographic
Tamil Nadu,Kancheepuram,2025-09,269,1255,demographic
Tamil Nadu,Kancheepuram,2025-10,456,2011,demographic
Tamil Nadu,Kancheepuram,2025-11,472,2310,demographic
Tamil Nadu,Kancheepuram,2025-12,524,2784,demographic
Tamil Nadu,Kanchipuram,2025-02,0,1,demographic
Tamil Nadu,Kanchipuram,2025-03,0,1,demographic
Tamil Nadu,Kanchipuram,2025-08,0,1,demographic
Tamil Nadu,Kanchipuram,2025-11,0,1,demographic
Tamil Nadu,Kanniyakumari,2025-01,1058,9326,demographic
Tamil Nadu,Kanniyakumari,2025-02,174,720,demographic
Tamil Nadu,Kanniyakumari,2025-03,150,716,demographic
Tamil Nadu,Kanniyakumari,2025-04,218,749,demographic
Tamil Nadu,Kanniyakumari,2025-05,100,406,demographic
Tamil Nadu,Kanniyakumari,2025-06,144,435,demographic
Tamil Nadu,Kanniyakumari,2025-07,88,291,demographic
Tamil Nadu,Kanniyakumari,2025-08,172,763,demographic
Tamil Nadu,Kanniyakumari,2025-09,87,373,demographic
Tamil Nadu,Kanniyakumari,2025-10,135,616,demographic
Tamil Nadu,Kanniyakumari,2025-11,113,575,demographic
Tamil Nadu,Kanniyakumari,2025-12,213,788,demographic
Tamil Nadu,Kanyakumari,2025-01,1002,4109,demographic
Tamil Nadu,Kanyakumari,2025-02,94,395,demographic
Tamil Nadu,Kanyakumari,2025-03,86,352,demographic
Tamil Nadu,Kanyakumari,2025-04,74,283,demographic
Tamil Nadu,Kanyakumari,2025-05,62,262,demographic
Tamil Nadu,Kanyakumari,2025-06,84,284,demographic
Tamil Nadu,Kanyakumari,2025-07,65,226,demographic
Tamil Nadu,Kanyakumari,2025-08,77,305,demographic
Tamil Nadu,Kanyakumari,2025-09,49,206,demographic
Tamil Nadu,Kanyakumari,2025-10,63,298,demographic
Tamil Nadu,Kanyakumari,2025-11,79,321,demographic
Tamil Nadu,Kanyakumari,2025-12,82,356,demographic
Tamil Nadu,Karur,2025-01,450,5324,demographic
Tamil Nadu,Karur,2025-02,92,649,demographic
Tamil Nadu,Karur,2025-03,108,520,demographic
Tamil Nadu,Karur,2025-04,133,581,demographic
Tamil Nadu,Karur,2025-05,85,379,demographic
Tamil Nadu,Karur,2025-06,71,331,demographic
Tamil Nadu,Karur,2025-07,72,280,demographic
Tamil Nadu,Karur,2025-08,101,682,demographic
Tamil Nadu,Karur,2025-09,51,293,demographic
Tamil Nadu,Karur,2025-10,94,488,demographic
Tamil Nadu,Karur,2025-11,75,505,demographic
Tamil Nadu,Karur,2025-12,105,589,demographic
Tamil Nadu,Krishnagiri,2025-01,1998,15549,demographic
Tamil Nadu,Krishnagiri,2025-02,283,1187,demographic
Tamil Nadu,Krishnagiri,2025-03,276,1007,demographic
Tamil Nadu,Krishnagiri,2025-04,291,1215,demographic
Tamil Nadu,Krishnagiri,2025-05,172,684,demographic
Tamil Nadu,Krishnagiri,2025-06,199,643,demographic
Tamil Nadu,Krishnagiri,2025-07,184,614,demographic
Tamil Nadu,Krishnagiri,2025-08,287,1211,demographic
Tamil Nadu,Krishnagiri,2025-09,99,406,demographic
Tamil Nadu,Krishnagiri,2025-10,223,1073,demographic
Tamil Nadu,Krishnagiri,2025-11,177,1004,demographic
Tamil Nadu,Krishnagiri,2025-12,243,1269,demographic
Tamil Nadu,Madurai,2025-01,2366,22599,demographic
Tamil Nadu,Madurai,2025-02,396,1765,demographic
Tamil Nadu,Madurai,2025-03,445,1856,demographic
Tamil Nadu,Madurai,2025-04,480,1925,demographic
Tamil Nadu,Madurai,2025-05,395,1393,demographic
Tamil Nadu,Madurai,2025-06,286,1192,demographic
Tamil Nadu,Madurai,2025-07,294,1218,demographic
Tamil Nadu,Madurai,2025-08,351,2043,demographic
Tamil Nadu,Madurai,2025-09,226,1100,demographic
Tamil Nadu,Madurai,2025-10,341,1703,demographic
Tamil Nadu,Madurai,2025-11,286,1771,demographic
Tamil Nadu,Madurai,2025-12,332,2197,demographic
Tamil Nadu,Mayiladuthurai,2025-01,51,343,demographic
Tamil Nadu,Mayiladuthurai,2025-02,13,103,demographic
Tamil Nadu,Mayiladuthurai,2025-03,14,87,demographic
Tamil Nadu,Mayiladuthurai,2025-04,11,57,demographic
Tamil Nadu,Mayiladuthurai,2025-05,12,56,demographic
Tamil Nadu,Mayiladuthurai,2025-06,13,60,demographic
Tamil Nadu,Mayiladuthurai,2025-07,13,76,demographic
Tamil Nadu,Mayiladuthurai,2025-08,18,85,demographic
Tamil Nadu,Mayiladuthurai,2025-09,6,51,demographic
Tamil Nadu,Mayiladuthurai,2025-10,14,70,demographic
Tamil Nadu,Mayiladuthurai,2025-11,9,65,demographic
Tamil Nadu,Mayiladuthurai,2025-12,10,81,demographic
Tamil Nadu,Nagapattinam,2025-01,261,3901,demographic
Tamil Nadu,Nagapattinam,2025-02,137,1007,demographic
Tamil Nadu,Nagapattinam,2025-03,126,963,demographic
Tamil Nadu,Nagapattinam,2025-04,144,1030,demographic
Tamil Nadu,Nagapattinam,2025-05,79,694,demographic
Tamil Nadu,Nagapattinam,2025-06,97,634,demographic
Tamil Nadu,Nagapattinam,2025-07,108,473,demographic
Tamil Nadu,Nagapattinam,2025-08,138,1146,demographic
Tamil Nadu,Nagapattinam,2025-09,80,569,demographic
Tamil Nadu,Nagapattinam,2025-10,127,952,demographic
Tamil Nadu,Nagapattinam,2025-11,104,893,demographic
Tamil Nadu,Nagapattinam,2025-12,137,1302,demographic
Tamil Nadu,Namakkal,2025-01,703,6790,demographic
Tamil Nadu,Namakkal,2025-02,354,845,demographic
Tamil Nadu,Namakkal,2025-03,277,811,demographic
Tamil Nadu,Namakkal,2025-04,329,989,demographic
Tamil Nadu,Namakkal,2025-05,252,739,demographic
Tamil Nadu,Namakkal,2025-06,292,636,demographic
Tamil Nadu,Namakkal,2025-07,198,442,demographic
Tamil Nadu,Namakkal,2025-08,289,956,demographic
Tamil Nadu,Namakkal,2025-09,127,494,demographic
Tamil Nadu,Namakkal,2025-10,200,718,demographic
Tamil Nadu,Namakkal,2025-11,183,797,demographic
Tamil Nadu,Namakkal,2025-12,180,977,demographic
Tamil Nadu,Perambalur,2025-01,247,2298,demographic
Tamil Nadu,Perambalur,2025-02,133,309,demographic
Tamil Nadu,Perambalur,2025-03,109,279,demographic
Tamil Nadu,Perambalur,2025-04,143,330,demographic
Tamil Nadu,Perambalur,2025-05,94,249,demographic
Tamil Nadu,Perambalur,2025-06,84,211,demographic
Tamil Nadu,Perambalur,2025-07,88,175,demographic
Tamil Nadu,Perambalur,2025-08,108,377,demographic
Tamil Nadu,Perambalur,2025-09,44,145,demographic
Tamil Nadu,Perambalur,2025-10,82,263,demographic
Tamil Nadu,Perambalur,2025-11,109,296,demographic
Tamil Nadu,Perambalur,2025-12,90,344,demographic
Tamil Nadu,Pudukkottai,2025-01,726,9866,demographic
Tamil Nadu,Pudukkottai,2025-02,264,1136,demographic
Tamil Nadu,Pudukkottai,2025-03,241,957,demographic
Tamil Nadu,Pudukkottai,2025-04,287,1164,demographic
Tamil Nadu,Pudukkottai,2025-05,180,842,demographic
Tamil Nadu,Pudukkottai,2025-06,179,623,demographic
Tamil Nadu,Pudukkottai,2025-07,170,602,demographic
Tamil Nadu,Pudukkottai,2025-08,255,1210,demographic
Tamil Nadu,Pudukkottai,2025-09,105,542,demographic
Tamil Nadu,Pudukkottai,2025-10,211,961,demographic
Tamil Nadu,Pudukkottai,2025-11,182,964,demographic
Tamil Nadu,Pudukkottai,2025-12,205,1264,demographic
Tamil Nadu,Ramanathapuram,2025-01,688,7806,demographic
Tamil Nadu,Ramanathapuram,2025-02,164,846,demographic
Tamil Nadu,Ramanathapuram,2025-03,160,712,demographic
Tamil Nadu,Ramanathapuram,2025-04,177,775,demographic
Tamil Nadu,Ramanathapuram,2025-05,101,556,demographic
Tamil Nadu,Ramanathapuram,2025-06,141,471,demographic
Tamil Nadu,Ramanathapuram,2025-07,91,433,demographic
Tamil Nadu,Ramanathapuram,2025-08,147,884,demographic
Tamil Nadu,Ramanathapuram,2025-09,83,465,demographic
Tamil Nadu,Ramanathapuram,2025-10,113,676,demographic
Tamil Nadu,Ramanathapuram,2025-11,97,668,demographic
Tamil Nadu,Ramanathapuram,2025-12,105,895,demographic
Tamil Nadu,Ranipet,2025-01,28,128,demographic
Tamil Nadu,Ranipet,2025-02,5,29,demographic
Tamil Nadu,Ranipet,2025-03,3,33,demographic
Tamil Nadu,Ranipet,2025-04,4,28,demographic
Tamil Nadu,Ranipet,2025-05,8,36,demographic
Tamil Nadu,Ranipet,2025-06,6,25,demographic
Tamil Nadu,Ranipet,2025-07,2,24,demographic
Tamil Nadu,Ranipet,2025-08,5,49,demographic
Tamil Nadu,Ranipet,2025-09,7,20,demographic
Tamil Nadu,Ranipet,2025-10,4,27,demographic
Tamil Nadu,Ranipet,2025-11,3,23,demographic
Tamil Nadu,Ranipet,2025-12,5,46,demographic
Tamil Nadu,Salem,2025-01,1804,20053,demographic
Tamil Nadu,Salem,2025-02,504,2210,demographic
Tamil Nadu,Salem,2025-03,453,2072,demographic
Tamil Nadu,Salem,2025-04,496,2355,demographic
Tamil Nadu,Salem,2025-05,356,1616,demographic
Tamil Nadu,Salem,2025-06,405,1415,demographic
Tamil Nadu,Salem,2025-07,269,1048,demographic
Tamil Nadu,Salem,2025-08,503,2339,demographic
Tamil Nadu,Salem,2025-09,253,1081,demographic
Tamil Nadu,Salem,2025-10,372,1919,demographic
Tamil Nadu,Salem,2025-11,311,1529,demographic
Tamil Nadu,Salem,2025-12,402,2113,demographic
Tamil Nadu,Sivaganga,2025-01,662,6336,demographic
Tamil Nadu,Sivaganga,2025-02,222,855,demographic
Tamil Nadu,Sivaganga,2025-03,191,675,demographic
Tamil Nadu,Sivaganga,2025-04,227,757,demographic
Tamil Nadu,Sivaganga,2025-05,120,529,demographic
Tamil Nadu,Sivaganga,2025-06,137,466,demographic
Tamil Nadu,Sivaganga,2025-07,129,448,demographic
Tamil Nadu,Sivaganga,2025-08,163,825,demographic
Tamil Nadu,Sivaganga,2025-09,72,434,demographic
Tamil Nadu,Sivaganga,2025-10,120,620,demographic
Tamil Nadu,Sivaganga,2025-11,148,628,demographic
Tamil Nadu,Sivaganga,2025-12,110,720,demographic
Tamil Nadu,Tenkasi,2025-01,290,1549,demographic
Tamil Nadu,Tenkasi,2025-02,48,215,demographic
Tamil Nadu,Tenkasi,2025-03,51,223,demographic
Tamil Nadu,Tenkasi,2025-04,61,136,demographic
Tamil Nadu,Tenkasi,2025-05,38,167,demographic
Tamil Nadu,Tenkasi,2025-06,38,95,demographic
Tamil Nadu,Tenkasi,2025-07,37,145,demographic
Tamil Nadu,Tenkasi,2025-08,51,210,demographic
Tamil Nadu,Tenkasi,2025-09,25,100,demographic
Tamil Nadu,Tenkasi,2025-10,48,155,demographic
Tamil Nadu,Tenkasi,2025-11,33,152,demographic
Tamil Nadu,Tenkasi,2025-12,47,191,demographic
Tamil Nadu,Thanjavur,2025-01,1117,15541,demographic
Tamil Nadu,Thanjavur,2025-02,371,1310,demographic
Tamil Nadu,Thanjavur,2025-03,379,1389,demographic
Tamil Nadu,Thanjavur,2025-04,396,1456,demographic
Tamil Nadu,Thanjavur,2025-05,281,1071,demographic
Tamil Nadu,Thanjavur,2025-06,263,966,demographic
Tamil Nadu,Thanjavur,2025-07,262,732,demographic
Tamil Nadu,Thanjavur,2025-08,334,1631,demographic
Tamil Nadu,Thanjavur,2025-09,222,844,demographic
Tamil Nadu,Thanjavur,2025-10,397,1487,demographic
Tamil Nadu,Thanjavur,2025-11,295,1253,demographic
Tamil Nadu,Thanjavur,2025-12,333,1624,demographic
Tamil Nadu,The Nilgiris,2025-01,201,1739,demographic
Tamil Nadu,The Nilgiris,2025-02,95,388,demographic
Tamil Nadu,The Nilgiris,2025-03,99,319,demographic
Tamil Nadu,The Nilgiris,2025-04,91,398,demographic
Tamil Nadu,The Nilgiris,2025-05,65,269,demographic
Tamil Nadu,The Nilgiris,2025-06,69,211,demographic
Tamil Nadu,The Nilgiris,2025-07,73,178,demographic
Tamil Nadu,The Nilgiris,2025-08,68,346,demographic
Tamil Nadu,The Nilgiris,2025-09,27,191,demographic
Tamil Nadu,The Nilgiris,2025-10,69,296,demographic
Tamil Nadu,The Nilgiris,2025-11,59,230,demographic
Tamil Nadu,The Nilgiris,2025-12,52,378,demographic
Tamil Nadu,Theni,2025-01,599,7679,demographic
Tamil Nadu,Theni,2025-02,193,943,demographic
Tamil Nadu,Theni,2025-03,163,803,demographic
Tamil Nadu,Theni,2025-04,178,769,demographic
Tamil Nadu,Theni,2025-05,96,507,demographic
Tamil Nadu,Theni,2025-06,135,456,demographic
Tamil Nadu,Theni,2025-07,109,420,demographic
Tamil Nadu,Theni,2025-08,156,895,demographic
Tamil Nadu,Theni,2025-09,64,449,demographic
Tamil Nadu,Theni,2025-10,117,697,demographic
Tamil Nadu,Theni,2025-11,130,815,demographic
Tamil Nadu,Theni,2025-12,129,974,demographic
Tamil Nadu,Thiruvallur,2025-01,3,38,demographic
Tamil Nadu,Thiruvallur,2025-02,2,47,demographic
Tamil Nadu,Thiruvallur,2025-03,4,42,demographic
Tamil Nadu,Thiruvallur,2025-04,3,62,demographic
Tamil Nadu,Thiruvallur,2025-05,3,35,demographic
Tamil Nadu,Thiruvallur,2025-06,4,41,demographic
Tamil Nadu,Thiruvallur,2025-07,1,22,demographic
Tamil Nadu,Thiruvallur,2025-08,3,58,demographic
Tamil Nadu,Thiruvallur,2025-09,5,21,demographic
Tamil Nadu,Thiruvallur,2025-10,2,43,demographic
Tamil Nadu,Thiruvallur,2025-11,3,54,demographic
Tamil Nadu,Thiruvallur,2025-12,2,67,demographic
Tamil Nadu,Thiruvarur,2025-01,391,4916,demographic
Tamil Nadu,Thiruvarur,2025-02,161,803,demographic
Tamil Nadu,Thiruvarur,2025-03,161,786,demographic
Tamil Nadu,Thiruvarur,2025-04,235,905,demographic
Tamil Nadu,Thiruvarur,2025-05,113,533,demographic
Tamil Nadu,Thiruvarur,2025-06,162,501,demographic
Tamil Nadu,Thiruvarur,2025-07,113,364,demographic
Tamil Nadu,Thiruvarur,2025-08,184,962,demographic
Tamil Nadu,Thiruvarur,2025-09,63,465,demographic
Tamil Nadu,Thiruvarur,2025-10,160,937,demographic
Tamil Nadu,Thiruvarur,2025-11,102,675,demographic
Tamil Nadu,Thiruvarur,2025-12,124,991,demographic
Tamil Nadu,Thoothukkudi,2025-01,731,6731,demographic
Tamil Nadu,Thoothukkudi,2025-02,211,978,demographic
Tamil Nadu,Thoothukkudi,2025-03,178,828,demographic
Tamil Nadu,Thoothukkudi,2025-04,217,1085,demographic
Tamil Nadu,Thoothukkudi,2025-05,158,671,demographic
Tamil Nadu,Thoothukkudi,2025-06,210,745,demographic
Tamil Nadu,Thoothukkudi,2025-07,139,549,demographic
Tamil Nadu,Thoothukkudi,2025-08,202,1043,demographic
Tamil Nadu,Thoothukkudi,2025-09,105,636,demographic
Tamil Nadu,Thoothukkudi,2025-10,180,806,demographic
Tamil Nadu,Thoothukkudi,2025-11,155,835,demographic
Tamil Nadu,Thoothukkudi,2025-12,165,1034,demographic
Tamil Nadu,Tiruchirappalli,2025-01,1368,13434,demographic
Tamil Nadu,Tiruchirappalli,2025-02,349,1429,demographic
Tamil Nadu,Tiruchirappalli,2025-03,343,1445,demographic
Tamil Nadu,Tiruchirappalli,2025-04,451,1596,demographic
Tamil Nadu,Tiruchirappalli,2025-05,226,998,demographic
Tamil Nadu,Tiruchirappalli,2025-06,254,1000,demographic
Tamil Nadu,Tiruchirappalli,2025-07,222,764,demographic
Tamil Nadu,Tiruchirappalli,2025-08,332,1684,demographic
Tamil Nadu,Tiruchirappalli,2025-09,179,863,demographic
Tamil Nadu,Tiruchirappalli,2025-10,313,1522,demographic
Tamil Nadu,Tiruchirappalli,2025-11,249,1326,demographic
Tamil Nadu,Tiruchirappalli,2025-12,280,1430,demographic
Tamil Nadu,Tirunelveli,2025-01,2041,15239,demographic
Tamil Nadu,Tirunelveli,2025-02,357,1209,demographic
Tamil Nadu,Tirunelveli,2025-03,408,1481,demographic
Tamil Nadu,Tirunelveli,2025-04,626,1702,demographic
Tamil Nadu,Tirunelveli,2025-05,287,999,demographic
Tamil Nadu,Tirunelveli,2025-06,361,956,demographic
Tamil Nadu,Tirunelveli,2025-07,295,766,demographic
Tamil Nadu,Tirunelveli,2025-08,446,1645,demographic
Tamil Nadu,Tirunelveli,2025-09,220,805,demographic
Tamil Nadu,Tirunelveli,2025-10,385,1485,demographic
Tamil Nadu,Tirunelveli,2025-11,333,1276,demographic
Tamil Nadu,Tirunelveli,2025-12,366,1484,demographic
Tamil Nadu,Tirupathur,2025-01,0,2,demographic
Tamil Nadu,Tirupathur,2025-02,0,4,demographic
Tamil Nadu,Tirupathur,2025-03,1,2,demographic
Tamil Nadu,Tirupathur,2025-05,1,2,demographic
Tamil Nadu,Tirupathur,2025-06,0,1,demographic
Tamil Nadu,Tirupathur,2025-07,0,1,demographic
Tamil Nadu,Tirupathur,2025-08,0,2,demographic
Tamil Nadu,Tirupathur,2025-10,0,4,demographic
Tamil Nadu,Tirupathur,2025-11,0,1,demographic
Tamil Nadu,Tirupathur,2025-12,0,4,demographic
Tamil Nadu,Tirupattur,2025-01,237,1684,demographic
Tamil Nadu,Tirupattur,2025-02,27,171,demographic
Tamil Nadu,Tirupattur,2025-03,30,180,demographic
Tamil Nadu,Tirupattur,2025-04,27,167,demographic
Tamil Nadu,Tirupattur,2025-05,31,158,demographic
Tamil Nadu,Tirupattur,2025-06,24,164,demographic
Tamil Nadu,Tirupattur,2025-07,22,164,demographic
Tamil Nadu,Tirupattur,2025-08,21,187,demographic
Tamil Nadu,Tirupattur,2025-09,14,124,demographic
Tamil Nadu,Tirupattur,2025-10,21,159,demographic
Tamil Nadu,Tirupattur,2025-11,22,179,demographic
Tamil Nadu,Tirupattur,2025-12,27,193,demographic
Tamil Nadu,Tiruppur,2025-01,2475,20136,demographic
Tamil Nadu,Tiruppur,2025-02,220,1072,demographic
Tamil Nadu,Tiruppur,2025-03,276,1256,demographic
Tamil Nadu,Tiruppur,2025-04,358,1538,demographic
Tamil Nadu,Tiruppur,2025-05,246,1026,demographic
Tamil Nadu,Tiruppur,2025-06,255,1010,demographic
Tamil Nadu,Tiruppur,2025-07,201,857,demographic
Tamil Nadu,Tiruppur,2025-08,355,1688,demographic
Tamil Nadu,Tiruppur,2025-09,209,900,demographic
Tamil Nadu,Tiruppur,2025-10,317,1423,demographic
Tamil Nadu,Tiruppur,2025-11,223,1268,demographic
Tamil Nadu,Tiruppur,2025-12,275,1487,demographic
Tamil Nadu,Tiruvallur,2025-01,4140,40263,demographic
Tamil Nadu,Tiruvallur,2025-02,333,1674,demographic
Tamil Nadu,Tiruvallur,2025-03,454,2333,demographic
Tamil Nadu,Tiruvallur,2025-04,437,2659,demographic
Tamil Nadu,Tiruvallur,2025-05,281,1643,demographic
Tamil Nadu,Tiruvallur,2025-06,337,1487,demographic
Tamil Nadu,Tiruvallur,2025-07,270,1619,demographic
Tamil Nadu,Tiruvallur,2025-08,457,2653,demographic
Tamil Nadu,Tiruvallur,2025-09,239,1446,demographic
Tamil Nadu,Tiruvallur,2025-10,423,2476,demographic
Tamil Nadu,Tiruvallur,2025-11,320,2067,demographic
Tamil Nadu,Tiruvallur,2025-12,364,2402,demographic
Tamil Nadu,Tiruvannamalai,2025-01,1171,14689,demographic
Tamil Nadu,Tiruvannamalai,2025-02,259,1070,demographic
Tamil Nadu,Tiruvannamalai,2025-03,245,863,demographic
Tamil Nadu,Tiruvannamalai,2025-04,388,1400,demographic
Tamil Nadu,Tiruvannamalai,2025-05,198,922,demographic
Tamil Nadu,Tiruvannamalai,2025-06,223,781,demographic
Tamil Nadu,Tiruvannamalai,2025-07,155,668,demographic
Tamil Nadu,Tiruvannamalai,2025-08,327,1531,demographic
Tamil Nadu,Tiruvannamalai,2025-09,211,821,demographic
Tamil Nadu,Tiruvannamalai,2025-10,313,1396,demographic
Tamil Nadu,Tiruvannamalai,2025-11,171,1017,demographic
Tamil Nadu,Tiruvannamalai,2025-12,186,1247,demographic
Tamil Nadu,Vellore,2025-01,1523,17180,demographic
Tamil Nadu,Vellore,2025-02,312,1651,demographic
Tamil Nadu,Vellore,2025-03,363,1910,demographic
Tamil Nadu,Vellore,2025-04,517,2215,demographic
Tamil Nadu,Vellore,2025-05,261,1298,demographic
Tamil Nadu,Vellore,2025-06,229,906,demographic
Tamil Nadu,Vellore,2025-07,200,964,demographic
Tamil Nadu,Vellore,2025-08,404,2158,demographic
Tamil Nadu,Vellore,2025-09,249,1339,demographic
Tamil Nadu,Vellore,2025-10,303,1743,demographic
Tamil Nadu,Vellore,2025-11,258,1496,demographic
Tamil Nadu,Vellore,2025-12,306,1926,demographic
Tamil Nadu,Villupuram,2025-01,751,4991,demographic
Tamil Nadu,Villupuram,2025-02,338,681,demographic
Tamil Nadu,Villupuram,2025-03,276,628,demographic
