state,district,month,bio_age_5_17,bio_age_17_
Tamil Nadu,Sivaganga,2025-05,734,527
Tamil Nadu,Sivaganga,2025-06,915,669
Tamil Nadu,Sivaganga,2025-07,457,277
Tamil Nadu,Sivaganga,2025-08,1037,975
Tamil Nadu,Sivaganga,2025-09,572,736
Tamil Nadu,Sivaganga,2025-10,1056,926
Tamil Nadu,Sivaganga,2025-11,935,777
Tamil Nadu,Sivaganga,2025-12,904,1035
Tamil Nadu,Tenkasi,2025-01,2188,1511
Tamil Nadu,Tenkasi,2025-02,279,37
Tamil Nadu,Tenkasi,2025-03,215,40
Tamil Nadu,Tenkasi,2025-04,239,46
Tamil Nadu,Tenkasi,2025-05,138,33
Tamil Nadu,Tenkasi,2025-06,175,41
Tamil Nadu,Tenkasi,2025-07,74,25
Tamil Nadu,Tenkasi,2025-08,258,56
Tamil Nadu,Tenkasi,2025-09,159,48
Tamil Nadu,Tenkasi,2025-10,220,47
Tamil Nadu,Tenkasi,2025-11,234,53
Tamil Nadu,Tenkasi,2025-12,273,54
Tamil Nadu,Thanjavur,2025-01,36835,67954
Tamil Nadu,Thanjavur,2025-02,1327,1103
Tamil Nadu,Thanjavur,2025-03,1359,1123
Tamil Nadu,Thanjavur,2025-04,1524,1138
Tamil Nadu,Thanjavur,2025-05,1148,995
Tamil Nadu,Thanjavur,2025-06,1420,1079
Tamil Nadu,Thanjavur,2025-07,628,483
Tamil Nadu,Thanjavur,2025-08,1681,1369
Tamil Nadu,Thanjavur,2025-09,1153,980
Tamil Nadu,Thanjavur,2025-10,1493,1431
Tamil Nadu,Thanjavur,2025-11,1596,1268
Tamil Nadu,Thanjavur,2025-12,1683,1771
Tamil Nadu,The Nilgiris,2025-01,12169,14472
Tamil Nadu,The Nilgiris,2025-02,627,360
Tamil Nadu,The Nilgiris,2025-03,527,296
Tamil Nadu,The Nilgiris,2025-04,544,296
Tamil Nadu,The Nilgiris,2025-05,482,236
Tamil Nadu,The Nilgiris,2025-06,540,217
Tamil Nadu,The Nilgiris,2025-07,189,67
Tamil Nadu,The Nilgiris,2025-08,470,369
Tamil Nadu,The Nilgiris,2025-09,373,315
Tamil Nadu,The Nilgiris,2025-10,474,322
Tamil Nadu,The Nilgiris,2025-11,485,305
Tamil Nadu,The Nilgiris,2025-12,587,443
Tamil Nadu,Theni,2025-01,22786,33607
Tamil Nadu,Theni,2025-02,680,516
Tamil Nadu,Theni,2025-03,653,510
Tamil Nadu,Theni,2025-04,851,487
Tamil Nadu,Theni,2025-05,742,386
Tamil Nadu,Theni,2025-06,707,507
Tamil Nadu,Theni,2025-07,183,170
Tamil Nadu,Theni,2025-08,776,665
Tamil Nadu,Theni,2025-09,595,527
Tamil Nadu,Theni,2025-10,687,662
Tamil Nadu,Theni,2025-11,631,639
Tamil Nadu,Theni,2025-12,561,851
Tamil Nadu,Thiruvallur,2025-01,503,663
Tamil Nadu,Thiruvallur,2025-02,23,45
Tamil Nadu,Thiruvallur,2025-03,19,51
Tamil Nadu,Thiruvallur,2025-04,26,41
Tamil Nadu,Thiruvallur,2025-05,15,32
Tamil Nadu,Thiruvallur,2025-06,22,44
Tamil Nadu,Thiruvallur,2025-07,7,25
Tamil Nadu,Thiruvallur,2025-08,12,40
Tamil Nadu,Thiruvallur,2025-09,14,39
Tamil Nadu,Thiruvallur,2025-10,31,52
Tamil Nadu,Thiruvallur,2025-11,19,63
Tamil Nadu,Thiruvallur,2025-12,18,81
Tamil Nadu,Thiruvarur,2025-01,17261,21852
Tamil Nadu,Thiruvarur,2025-02,790,498
Tamil Nadu,Thiruvarur,2025-03,742,521
Tamil Nadu,Thiruvarur,2025-04,896,597
Tamil Nadu,Thiruvarur,2025-05,746,492
Tamil Nadu,Thiruvarur,2025-06,886,481
Tamil Nadu,Thiruvarur,2025-07,374,245
Tamil Nadu,Thiruvarur,2025-08,851,686
Tamil Nadu,Thiruvarur,2025-09,629,459
Tamil Nadu,Thiruvarur,2025-10,803,682
Tamil Nadu,Thiruvarur,2025-11,864,667
Tamil Nadu,Thiruvarur,2025-12,975,964
Tamil Nadu,Thoothukkudi,2025-01,34471,48240
Tamil Nadu,Thoothukkudi,2025-02,2206,781
Tamil Nadu,Thoothukkudi,2025-03,1599,704
Tamil Nadu,Thoothukkudi,2025-04,2020,803
Tamil Nadu,Thoothukkudi,2025-05,1216,535
Tamil Nadu,Thoothukkudi,2025-06,1553,720
Tamil Nadu,Thoothukkudi,2025-07,744,419
Tamil Nadu,Thoothukkudi,2025-08,1635,1042
Tamil Nadu,Thoothukkudi,2025-09,1065,745
Tamil Nadu,Thoothukkudi,2025-10,1632,1139
Tamil Nadu,Thoothukkudi,2025-11,1477,1032
Tamil Nadu,Thoothukkudi,2025-12,1696,1231
Tamil Nadu,Tiruchirappalli,2025-01,39715,80988
Tamil Nadu,Tiruchirappalli,2025-02,1648,1725
Tamil Nadu,Tiruchirappalli,2025-03,1247,1273
Tamil Nadu,Tiruchirappalli,2025-04,1611,1610
Tamil Nadu,Tiruchirappalli,2025-05,963,984
Tamil Nadu,Tiruchirappalli,2025-06,1451,1462
Tamil Nadu,Tiruchirappalli,2025-07,536,569
Tamil Nadu,Tiruchirappalli,2025-08,1462,1888
Tamil Nadu,Tiruchirappalli,2025-09,1002,1376
Tamil Nadu,Tiruchirappalli,2025-10,1377,1906
Tamil Nadu,Tiruchirappalli,2025-11,1326,1850
Tamil Nadu,Tiruchirappalli,2025-12,1214,2223
Tamil Nadu,Tirunelveli,2025-01,45199,76930
Tamil Nadu,Tirunelveli,2025-02,3185,1671
Tamil Nadu,Tirunelveli,2025-03,2161,1503
Tamil Nadu,Tirunelveli,2025-04,2540,1649
Tamil Nadu,Tirunelveli,2025-05,1539,1056
Tamil Nadu,Tirunelveli,2025-06,2015,1443
Tamil Nadu,Tirunelveli,2025-07,935,530
Tamil Nadu,Tirunelveli,2025-08,2481,1900
Tamil Nadu,Tirunelveli,2025-09,1468,1495
Tamil Nadu,Tirunelveli,2025-10,2131,1867
Tamil Nadu,Tirunelveli,2025-11,2012,1930
Tamil Nadu,Tirunelveli,2025-12,2018,2297
Tamil Nadu,Tirupathur,2025-01,2,2
Tamil Nadu,Tirupathur,2025-02,1,1
Tamil Nadu,Tirupathur,2025-03,3,0
Tamil Nadu,Tirupathur,2025-04,1,0
Tamil Nadu,Tirupathur,2025-05,3,0
Tamil Nadu,Tirupathur,2025-06,1,0
Tamil Nadu,Tirupathur,2025-07,2,0
Tamil Nadu,Tirupathur,2025-08,1,1
Tamil Nadu,Tirupathur,2025-10,1,0
Tamil Nadu,Tirupathur,2025-11,1,0
Tamil Nadu,Tirupathur,2025-12,5,0
Tamil Nadu,Tirupattur,2025-01,4105,2176
Tamil Nadu,Tirupattur,2025-02,271,39
Tamil Nadu,Tirupattur,2025-03,181,55
Tamil Nadu,Tirupattur,2025-04,242,35
Tamil Nadu,Tirupattur,2025-05,210,29
Tamil Nadu,Tirupattur,2025-06,187,30
Tamil Nadu,Tirupattur,2025-07,105,18
Tamil Nadu,Tirupattur,2025-08,197,45
Tamil Nadu,Tirupattur,2025-09,85,36
Tamil Nadu,Tirupattur,2025-10,203,43
Tamil Nadu,Tirupattur,2025-11,167,38
Tamil Nadu,Tirupattur,2025-12,220,62
Tamil Nadu,Tiruppur,2025-01,38079,50856
Tamil Nadu,Tiruppur,2025-02,1759,1201
Tamil Nadu,Tiruppur,2025-03,1145,940
Tamil Nadu,Tiruppur,2025-04,1431,1129
Tamil Nadu,Tiruppur,2025-05,923,787
Tamil Nadu,Tiruppur,2025-06,1150,1029
Tamil Nadu,Tiruppur,2025-07,471,365
Tamil Nadu,Tiruppur,2025-08,1217,1282
Tamil Nadu,Tiruppur,2025-09,935,927
Tamil Nadu,Tiruppur,2025-10,1469,1065
Tamil Nadu,Tiruppur,2025-11,1437,1265
Tamil Nadu,Tiruppur,2025-12,1584,1581
Tamil Nadu,Tiruvallur,2025-01,64879,75403
Tamil Nadu,Tiruvallur,2025-02,3274,1381
Tamil Nadu,Tiruvallur,2025-03,2172,1236
Tamil Nadu,Tiruvallur,2025-04,2910,1350
Tamil Nadu,Tiruvallur,2025-05,2103,1062
Tamil Nadu,Tiruvallur,2025-06,2629,1371
Tamil Nadu,Tiruvallur,2025-07,1169,518
Tamil Nadu,Tiruvallur,2025-08,2629,1611
Tamil Nadu,Tiruvallur,2025-09,1835,1235
Tamil Nadu,Tiruvallur,2025-10,2621,1709
Tamil Nadu,Tiruvallur,2025-11,2567,1705
Tamil Nadu,Tiruvallur,2025-12,2760,2000
Tamil Nadu,Tiruvannamalai,2025-01,54033,36287
Tamil Nadu,Tiruvannamalai,2025-02,1415,854
Tamil Nadu,Tiruvannamalai,2025-03,930,596
Tamil Nadu,Tiruvannamalai,2025-04,1252,844
Tamil Nadu,Tiruvannamalai,2025-05,796,609
Tamil Nadu,Tiruvannamalai,2025-06,1043,685
Tamil Nadu,Tiruvannamalai,2025-07,367,233
Tamil Nadu,Tiruvannamalai,2025-08,1273,974
Tamil Nadu,Tiruvannamalai,2025-09,763,667
Tamil Nadu,Tiruvannamalai,2025-10,1134,972
Tamil Nadu,Tiruvannamalai,2025-11,1293,1037
Tamil Nadu,Tiruvannamalai,2025-12,1379,1241
Tamil Nadu,Tiruvarur,2025-01,0,1
Tamil Nadu,Tiruvarur,2025-02,0,1
Tamil Nadu,Tiruvarur,2025-03,0,1
Tamil Nadu,Tuticorin,2025-03,0,1
Tamil Nadu,Tuticorin,2025-04,0,1
Tamil Nadu,Tuticorin,2025-05,0,1
Tamil Nadu,Vellore,2025-01,52918,56570
Tamil Nadu,Vellore,2025-02,2505,1469
Tamil Nadu,Vellore,2025-03,1824,1324
Tamil Nadu,Vellore,2025-04,2633,1317
Tamil Nadu,Vellore,2025-05,1989,976
Tamil Nadu,Vellore,2025-06,2129,1147
Tamil Nadu,Vellore,2025-07,822,401
Tamil Nadu,Vellore,2025-08,2283,1663
Tamil Nadu,Vellore,2025-09,1394,1101
Tamil Nadu,Vellore,2025-10,1902,1526
Tamil Nadu,Vellore,2025-11,2170,1640
Tamil Nadu,Vellore,2025-12,1934,2009
Tamil Nadu,Villupuram,2025-01,47882,22167
Tamil Nadu,Villupuram,2025-02,2321,534
Tamil Nadu,Villupuram,2025-03,1600,369
Tamil Nadu,Villupuram,2025-04,2161,527
Tamil Nadu,Villupuram,2025-05,1465,363
Tamil Nadu,Villupuram,2025-06,1678,480
Tamil Nadu,Villupuram,2025-07,1089,293
Tamil Nadu,Villupuram,2025-08,1689,594
Tamil Nadu,Villupuram,2025-09,935,397
Tamil Nadu,Villupuram,2025-10,1490,577
Tamil Nadu,Villupuram,2025-11,1562,585
Tamil Nadu,Villupuram,2025-12,1468,732
Tamil Nadu,Viluppuram,2025-01,14887,33676
Tamil Nadu,Viluppuram,2025-02,465,1162
Tamil Nadu,Viluppuram,2025-03,311,849
Tamil Nadu,Viluppuram,2025-04,377,978
Tamil Nadu,Viluppuram,2025-05,272,856
Tamil Nadu,Viluppuram,2025-06,330,988
Tamil Nadu,Viluppuram,2025-07,154,577
Tamil Nadu,Viluppuram,2025-08,314,1234
Tamil Nadu,Viluppuram,2025-09,209,814
Tamil Nadu,Viluppuram,2025-10,345,1190
Tamil Nadu,Viluppuram,2025-11,293,1204
Tamil Nadu,Viluppuram,2025-12,288,1471
Tamil Nadu,Virudhunagar,2025-01,28453,38869
Tamil Nadu,Virudhunagar,2025-02,1902,927
Tamil Nadu,Virudhunagar,2025-03,1465,789
Tamil Nadu,Virudhunagar,2025-04,1814,946
Tamil Nadu,Virudhunagar,2025-05,1208,694
Tamil Nadu,Virudhunagar,2025-06,1386,846
Tamil Nadu,Virudhunagar,2025-07,739,392
Tamil Nadu,Virudhunagar,2025-08,1274,1049
Tamil Nadu,Virudhunagar,2025-09,549,804
Tamil Nadu,Virudhunagar,2025-10,1209,998
Tamil Nadu,Virudhunagar,2025-11,1123,1040
Tamil Nadu,Virudhunagar,2025-12,1372,1273
Telangana,Adilabad,2025-01,21579,19842
Telangana,Adilabad,2025-02,931,622
Telangana,Adilabad,2025-03,739,615
Telangana,Adilabad,2025-04,1116,709
Telangana,Adilabad,2025-05,451,292
Telangana,Adilabad,2025-06,849,534
Telangana,Adilabad,2025-07,467,248
Telangana,Adilabad,2025-08,1045,617
Telangana,Adilabad,2025-09,663,489
Telangana,Adilabad,2025-10,803,552
Telangana,Adilabad,2025-11,946,559
Telangana,Adilabad,2025-12,1161,787
Telangana,Bhadradri Kothagudem,2025-01,4338,5236
Telangana,Bhadradri Kothagudem,2025-02,298,183
Telangana,Bhadradri Kothagudem,2025-03,275,128
Telangana,Bhadradri Kothagudem,2025-04,381,203
Telangana,Bhadradri Kothagudem,2025-05,158,101
Telangana,Bhadradri Kothagudem,2025-06,269,142
Telangana,Bhadradri Kothagudem,2025-07,140,81
Telangana,Bhadradri Kothagudem,2025-08,247,224
Telangana,Bhadradri Kothagudem,2025-09,190,127
Telangana,Bhadradri Kothagudem,2025-10,301,179
Telangana,Bhadradri Kothagudem,2025-11,338,164
Telangana,Bhadradri Kothagudem,2025-12,334,211
Telangana,Hanumakonda,2025-01,1018,4166
Telangana,Hanumakonda,2025-02,30,149
Telangana,Hanumakonda,2025-03,23,144
Telangana,Hanumakonda,2025-04,30,98
Telangana,Hanumakonda,2025-05,26,79
Telangana,Hanumakonda,2025-06,50,122
Telangana,Hanumakonda,2025-07,18,40
Telangana,Hanumakonda,2025-08,37,121
Telangana,Hanumakonda,2025-09,15,97
Telangana,Hanumakonda,2025-10,31,105
Telangana,Hanumakonda,2025-11,27,122
Telangana,Hanumakonda,2025-12,42,149
Telangana,Hyderabad,2025-01,63236,62125
Telangana,Hyderabad,2025-02,3121,1348
Telangana,Hyderabad,2025-03,1861,1110
Telangana,Hyderabad,2025-04,3141,1618
Telangana,Hyderabad,2025-05,1489,751
Telangana,Hyderabad,2025-06,2646,1134
Telangana,Hyderabad,2025-07,1165,594
Telangana,Hyderabad,2025-08,3026,1446
Telangana,Hyderabad,2025-09,2456,1238
Telangana,Hyderabad,2025-10,2501,1334
Telangana,Hyderabad,2025-11,2773,1511
Telangana,Hyderabad,2025-12,3028,1528
Telangana,Jagitial,2025-01,2803,2762
Telangana,Jagitial,2025-02,213,50
Telangana,Jagitial,2025-03,123,28
Telangana,Jagitial,2025-04,224,58
Telangana,Jagitial,2025-05,84,28
Telangana,Jagitial,2025-06,210,61
Telangana,Jagitial,2025-07,85,37
Telangana,Jagitial,2025-08,121,63
Telangana,Jagitial,2025-09,88,52
Telangana,Jagitial,2025-10,118,54
Telangana,Jagitial,2025-11,127,56
Telangana,Jagitial,2025-12,184,66
Telangana,Jangaon,2025-01,9,9
Telangana,Jangaon,2025-02,3,0
Telangana,Jangaon,2025-03,3,3
Telangana,Jangaon,2025-04,7,1
Telangana,Jangaon,2025-05,5,4
Telangana,Jangaon,2025-06,5,5
Telangana,Jangaon,2025-07,3,1
Telangana,Jangaon,2025-08,3,6
Telangana,Jangaon,2025-09,3,6
Telangana,Jangaon,2025-10,1,6
Telangana,Jangaon,2025-11,5,6
Telangana,Jangaon,2025-12,7,11
Telangana,Jangoan,2025-01,1111,1652
Telangana,Jangoan,2025-02,151,73
Telangana,Jangoan,2025-03,111,72
Telangana,Jangoan,2025-04,108,79
Telangana,Jangoan,2025-05,58,47
Telangana,Jangoan,2025-06,113,82
Telangana,Jangoan,2025-07,78,35
Telangana,Jangoan,2025-08,146,45
Telangana,Jangoan,2025-09,78,86
Telangana,Jangoan,2025-10,66,77
Telangana,Jangoan,2025-11,103,92
Telangana,Jangoan,2025-12,125,94
Telangana,Jayashankar Bhupalpally,2025-01,931,1460
Telangana,Jayashankar Bhupalpally,2025-02,42,49
Telangana,Jayashankar Bhupalpally,2025-03,36,48
Telangana,Jayashankar Bhupalpally,2025-04,38,47
Telangana,Jayashankar Bhupalpally,2025-05,21,23
Telangana,Jayashankar Bhupalpally,2025-06,41,48
Telangana,Jayashankar Bhupalpally,2025-07,27,28
Telangana,Jayashankar Bhupalpally,2025-08,36,34
Telangana,Jayashankar Bhupalpally,2025-09,35,28
Telangana,Jayashankar Bhupalpally,2025-10,37,37
Telangana,Jayashankar Bhupalpally,2025-11,34,32
Telangana,Jayashankar Bhupalpally,2025-12,44,45
Telangana,Jogulamba Gadwal,2025-01,2911,3559
Telangana,Jogulamba Gadwal,2025-02,170,66
Telangana,Jogulamba Gadwal,2025-03,118,60
Telangana,Jogulamba Gadwal,2025-04,151,81
Telangana,Jogulamba Gadwal,2025-05,53,26
Telangana,Jogulamba Gadwal,2025-06,115,77
Telangana,Jogulamba Gadwal,2025-07,86,34
Telangana,Jogulamba Gadwal,2025-08,138,57
Telangana,Jogulamba Gadwal,2025-09,86,49
Telangana,Jogulamba Gadwal,2025-10,110,68
Telangana,Jogulamba Gadwal,2025-11,107,52
Telangana,Jogulamba Gadwal,2025-12,125,77
Telangana,K.V. Rangareddy,2025-01,63889,78816
Telangana,K.V. Rangareddy,2025-02,2662,1985
Telangana,K.V. Rangareddy,2025-03,1767,1860
Telangana,K.V. Rangareddy,2025-04,2804,2173
Telangana,K.V. Rangareddy,2025-05,1353,1047
Telangana,K.V. Rangareddy,2025-06,2360,1753
Telangana,K.V. Rangareddy,2025-07,1179,817
Telangana,K.V. Rangareddy,2025-08,2352,1802
Telangana,K.V. Rangareddy,2025-09,1851,1890
Telangana,K.V. Rangareddy,2025-10,1944,1920
Telangana,K.V. Rangareddy,2025-11,2230,1902
Telangana,K.V. Rangareddy,2025-12,2559,2379
Telangana,Kamareddy,2025-01,3213,4189
Telangana,Kamareddy,2025-02,179,151
Telangana,Kamareddy,2025-03,131,140
Telangana,Kamareddy,2025-04,211,113
Telangana,Kamareddy,2025-05,123,83
Telangana,Kamareddy,2025-06,240,137
Telangana,Kamareddy,2025-07,89,54
Telangana,Kamareddy,2025-08,139,103
Telangana,Kamareddy,2025-09,156,127
Telangana,Kamareddy,2025-10,178,122
Telangana,Kamareddy,2025-11,183,146
Telangana,Kamareddy,2025-12,220,138
Telangana,Karimnagar,2025-01,39225,39876
Telangana,Karimnagar,2025-02,1267,1080
Telangana,Karimnagar,2025-03,1070,1124
Telangana,Karimnagar,2025-04,1611,1188
Telangana,Karimnagar,2025-05,717,523
Telangana,Karimnagar,2025-06,1343,1023
Telangana,Karimnagar,2025-07,573,459
Telangana,Karimnagar,2025-08,1017,889
Telangana,Karimnagar,2025-09,918,959
Telangana,Karimnagar,2025-10,1047,1084
Telangana,Karimnagar,2025-11,1155,1212
Telangana,Karimnagar,2025-12,1323,1410
Telangana,Khammam,2025-01,20540,10847
Telangana,Khammam,2025-02,955,279
Telangana,Khammam,2025-03,863,223
Telangana,Khammam,2025-04,1169,318
Telangana,Khammam,2025-05,449,156
Telangana,Khammam,2025-06,820,254
Telangana,Khammam,2025-07,356,109
Telangana,Khammam,2025-08,829,213
Telangana,Khammam,2025-09,690,262
Telangana,Khammam,2025-10,1005,261
Telangana,Khammam,2025-11,1089,267
Telangana,Khammam,2025-12,1254,316
Telangana,Komaram Bheem,2025-01,2038,2921
Telangana,Komaram Bheem,2025-02,149,117
Telangana,Komaram Bheem,2025-03,112,85
Telangana,Komaram Bheem,2025-04,142,82
Telangana,Komaram Bheem,2025-05,62,36
Telangana,Komaram Bheem,2025-06,107,95
Telangana,Komaram Bheem,2025-07,74,40
Telangana,Komaram Bheem,2025-08,116,74
Telangana,Komaram Bheem,2025-09,71,48
Telangana,Komaram Bheem,2025-10,88,77
Telangana,Komaram Bheem,2025-11,87,65
Telangana,Komaram Bheem,2025-12,169,80
Telangana,Mahabubabad,2025-01,2330,2736
Telangana,Mahabubabad,2025-02,131,54
Telangana,Mahabubabad,2025-03,150,63
Telangana,Mahabubabad,2025-04,194,87
Telangana,Mahabubabad,2025-05,85,36
Telangana,Mahabubabad,2025-06,115,59
Telangana,Mahabubabad,2025-07,64,28
Telangana,Mahabubabad,2025-08,90,54
Telangana,Mahabubabad,2025-09,85,46
Telangana,Mahabubabad,2025-10,151,51
Telangana,Mahabubabad,2025-11,147,68
Telangana,Mahabubabad,2025-12,219,67
Telangana,Mahabubnagar,2025-01,59048,55555
Telangana,Mahabubnagar,2025-02,2000,1422
Telangana,Mahabubnagar,2025-03,1535,1363
Telangana,Mahabubnagar,2025-04,2371,1694
Telangana,Mahabubnagar,2025-05,850,646
Telangana,Mahabubnagar,2025-06,1830,1483
Telangana,Mahabubnagar,2025-07,872,537
Telangana,Mahabubnagar,2025-08,1601,1262
Telangana,Mahabubnagar,2025-09,1410,1353
Telangana,Mahabubnagar,2025-10,1796,1315
Telangana,Mahabubnagar,2025-11,1724,1440
Telangana,Mahabubnagar,2025-12,1882,1837
Telangana,Mancherial,2025-01,2624,3225
Telangana,Mancherial,2025-02,225,97
Telangana,Mancherial,2025-03,180,64
Telangana,Mancherial,2025-04,270,88
Telangana,Mancherial,2025-05,98,49
Telangana,Mancherial,2025-06,153,103
Telangana,Mancherial,2025-07,106,52
Telangana,Mancherial,2025-08,140,56
Telangana,Mancherial,2025-09,130,81
Telangana,Mancherial,2025-10,181,77
Telangana,Mancherial,2025-11,168,76
Telangana,Mancherial,2025-12,200,100
Telangana,Medak,2025-01,32440,32338
Telangana,Medak,2025-02,1075,1013
Telangana,Medak,2025-03,1217,1109
Telangana,Medak,2025-04,1730,1216
Telangana,Medak,2025-05,614,453
Telangana,Medak,2025-06,1321,1021
Telangana,Medak,2025-07,645,454
Telangana,Medak,2025-08,1080,957
Telangana,Medak,2025-09,1079,996
Telangana,Medak,2025-10,1369,967
Telangana,Medak,2025-11,1117,905
Telangana,Medak,2025-12,1501,1334
Telangana,Medchal Malkajgiri,2025-01,6622,10811
Telangana,Medchal Malkajgiri,2025-02,253,212
Telangana,Medchal Malkajgiri,2025-03,189,185
Telangana,Medchal Malkajgiri,2025-04,353,271
Telangana,Medchal Malkajgiri,2025-05,184,123
Telangana,Medchal Malkajgiri,2025-06,283,212
Telangana,Medchal Malkajgiri,2025-07,109,92
Telangana,Medchal Malkajgiri,2025-08,260,225
Telangana,Medchal Malkajgiri,2025-09,223,242
Telangana,Medchal Malkajgiri,2025-10,216,234
Telangana,Medchal Malkajgiri,2025-11,278,240
Telangana,Medchal Malkajgiri,2025-12,271,285
Telangana,Medchal?Malkajgiri,2025-01,484,365
Telangana,Medchal−Malkajgiri,2025-01,165,47
Telangana,Medchal−Malkajgiri,2025-02,148,52
Telangana,Medchal−Malkajgiri,2025-03,104,40
Telangana,Medchal−Malkajgiri,2025-04,114,39
Telangana,Medchal−Malkajgiri,2025-05,56,22
Telangana,Medchal−Malkajgiri,2025-06,113,36
Telangana,Medchal−Malkajgiri,2025-07,59,20
Telangana,Medchal−Malkajgiri,2025-08,119,36
Telangana,Medchal−Malkajgiri,2025-09,109,51
Telangana,Medchal−Malkajgiri,2025-10,104,45
Telangana,Medchal−Malkajgiri,2025-11,112,57
Telangana,Medchal−Malkajgiri,2025-12,133,48
Telangana,Mulugu,2025-01,1214,1828
Telangana,Mulugu,2025-02,23,60
Telangana,Mulugu,2025-03,28,45
Telangana,Mulugu,2025-04,49,69
Telangana,Mulugu,2025-05,16,20
Telangana,Mulugu,2025-06,37,50
Telangana,Mulugu,2025-07,8,16
Telangana,Mulugu,2025-08,31,54
Telangana,Mulugu,2025-09,28,50
Telangana,Mulugu,2025-10,53,35
Telangana,Mulugu,2025-11,100,36
Telangana,Mulugu,2025-12,90,45
Telangana,Nagarkurnool,2025-01,2889,3265
Telangana,Nagarkurnool,2025-02,145,69
Telangana,Nagarkurnool,2025-03,153,106
Telangana,Nagarkurnool,2025-04,199,80
Telangana,Nagarkurnool,2025-05,47,30
Telangana,Nagarkurnool,2025-06,146,77
Telangana,Nagarkurnool,2025-07,70,28
Telangana,Nagarkurnool,2025-08,117,78
Telangana,Nagarkurnool,2025-09,133,78
Telangana,Nagarkurnool,2025-10,123,81
Telangana,Nagarkurnool,2025-11,104,93
Telangana,Nagarkurnool,2025-12,178,117
Telangana,Nalgonda,2025-01,44078,35416
Telangana,Nalgonda,2025-02,1275,907
Telangana,Nalgonda,2025-03,1199,1032
Telangana,Nalgonda,2025-04,1831,1076
Telangana,Nalgonda,2025-05,682,416
Telangana,Nalgonda,2025-06,1228,819
Telangana,Nalgonda,2025-07,690,320
Telangana,Nalgonda,2025-08,1300,783
Telangana,Nalgonda,2025-09,1076,809
Telangana,Nalgonda,2025-10,1315,904
Telangana,Nalgonda,2025-11,1433,817
Telangana,Nalgonda,2025-12,1801,1052
Telangana,Narayanpet,2025-01,1462,2101
Telangana,Narayanpet,2025-02,58,57
Telangana,Narayanpet,2025-03,56,46
Telangana,Narayanpet,2025-04,80,66
Telangana,Narayanpet,2025-05,31,28
Telangana,Narayanpet,2025-06,56,56
Telangana,Narayanpet,2025-07,24,11
Telangana,Narayanpet,2025-08,46,39
Telangana,Narayanpet,2025-09,46,50
Telangana,Narayanpet,2025-10,53,70
Telangana,Narayanpet,2025-11,57,51
Telangana,Narayanpet,2025-12,73,67
Telangana,Nirmal,2025-01,2280,3220
Telangana,Nirmal,2025-02,158,195
Telangana,Nirmal,2025-03,110,154
Telangana,Nirmal,2025-04,177,205
Telangana,Nirmal,2025-05,98,134
Telangana,Nirmal,2025-06,179,164
Telangana,Nirmal,2025-07,88,116
Telangana,Nirmal,2025-08,134,153
Telangana,Nirmal,2025-09,107,137
Telangana,Nirmal,2025-10,146,148
Telangana,Nirmal,2025-11,156,146
Telangana,Nirmal,2025-12,183,138
Telangana,Nizamabad,2025-01,31585,31191
Telangana,Nizamabad,2025-02,1135,794
Telangana,Nizamabad,2025-03,1093,916
Telangana,Nizamabad,2025-04,1454,920
Telangana,Nizamabad,2025-05,443,337
Telangana,Nizamabad,2025-06,1258,857
Telangana,Nizamabad,2025-07,489,330
Telangana,Nizamabad,2025-08,1060,771
Telangana,Nizamabad,2025-09,912,829
Telangana,Nizamabad,2025-10,1169,858
Telangana,Nizamabad,2025-11,1333,866
Telangana,Nizamabad,2025-12,1592,1021
Telangana,Peddapalli,2025-01,1070,2230
Telangana,Peddapalli,2025-02,35,101
Telangana,Peddapalli,2025-03,54,67
Telangana,Peddapalli,2025-04,42,66
Telangana,Peddapalli,2025-05,28,37
Telangana,Peddapalli,2025-06,58,90
Telangana,Peddapalli,2025-07,33,50
Telangana,Peddapalli,2025-08,31,43
Telangana,Peddapalli,2025-09,61,72
Telangana,Peddapalli,2025-10,60,88
Telangana,Peddapalli,2025-11,45,126
Telangana,Peddapalli,2025-12,61,127
Telangana,Rajanna Sircilla,2025-01,1745,2159
Telangana,Rajanna Sircilla,2025-02,131,66
Telangana,Rajanna Sircilla,2025-03,59,73
Telangana,Rajanna Sircilla,2025-04,100,49
Telangana,Rajanna Sircilla,2025-05,58,57
Telangana,Rajanna Sircilla,2025-06,101,63
Telangana,Rajanna Sircilla,2025-07,60,46
Telangana,Rajanna Sircilla,2025-08,96,62
Telangana,Rajanna Sircilla,2025-09,76,35
Telangana,Rajanna Sircilla,2025-10,99,54
Telangana,Rajanna Sircilla,2025-11,124,67
Telangana,Rajanna Sircilla,2025-12,211,68
Telangana,Rangareddy,2025-01,454,1437
Telangana,Rangareddy,2025-02,10,15
Telangana,Rangareddy,2025-03,16,26
Telangana,Rangareddy,2025-04,15,25
Telangana,Rangareddy,2025-05,6,6
Telangana,Rangareddy,2025-06,17,10
Telangana,Rangareddy,2025-07,4,14
Telangana,Rangareddy,2025-08,17,17
Telangana,Rangareddy,2025-09,10,26
Telangana,Rangareddy,2025-10,13,20
Telangana,Rangareddy,2025-11,13,25
Telangana,Rangareddy,2025-12,15,19
Telangana,Sangareddy,2025-01,5382,4977
Telangana,Sangareddy,2025-02,327,127
